"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6785","@Telkomsel ayo ini gimana? Daridulu ga dibenerin.. udah ilang 2GB OMG grgr kadaluarsa. Nah ini ttp aja, masa iya ma… https://t.co/tD5Fr7vgyo",FALSE,0,"Telkomsel",2019-10-17 18:26:48,TRUE,NA,"1184898570383552517","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yudhantrapriv",0,FALSE,FALSE,NA,NA
"6786","@awakuterciduk Hai, Kak. Apakah yang dimaksud terakumulasi dengan Paket #Harinya4G 50GB? Jika iya, mohon maaf paket… https://t.co/nbAVqhM0SP",FALSE,0,"awakuterciduk",2019-10-17 18:24:44,TRUE,"1184895129984720896","1184898052785504257","1120303810142851073","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6787","Bulan lalu dan bulan sebelum2nya. Enak aja bs pake paketan @Telkomsel 17Giga. Sekarang tu paketan ilang. Ganti pake… https://t.co/bg8a2AETZB",FALSE,1,NA,2019-10-17 18:24:26,TRUE,NA,"1184897977820729344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadamNda",0,FALSE,FALSE,NA,NA
"6788","@syifaans_ Hai, Kak Syifaa. Maaf atas ketidaknyamanan yang dialami. Terkait sinyal tidak stabil, infokan nomor, lok… https://t.co/Np88XU1ux3",FALSE,0,"syifaans_",2019-10-17 18:23:38,TRUE,"1184849924896112650","1184897774891892742","1111300123655434240","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6789","@jinsweetheart Makasih :) -Shawn https://t.co/TQOtR8EsXb  (2/2)",FALSE,0,"jinsweetheart",2019-10-17 18:22:16,FALSE,"1184895754311098369","1184897432431120385","2266776426","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6790","@jinsweetheart Hai, Kak. Maaf udah bikin gak nyaman. Terkait kendala tidak bisa menggunakan kuota OMG, yuk infoin d… https://t.co/UdF3dHPPTD",FALSE,0,"jinsweetheart",2019-10-17 18:22:16,TRUE,"1184895754311098369","1184897430908633088","2266776426","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6791","@Ricky_Jeo Mohon maaf atas ketidaknyamanan yang dialami. Untuk keluhan akan dibantu buatkan laporan via DM, silakan… https://t.co/YP6mwLGXMV",FALSE,0,"Ricky_Jeo",2019-10-17 18:21:36,TRUE,"1184895403193290752","1184897261710430208","224113522","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6792","@nuhids @Telkomsel saya juga mau beginian. Kenapa saya tidak dapat",FALSE,0,"nuhids",2019-10-17 18:21:24,FALSE,"1184712513067208704","1184897213660422144","990353930","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anrwhyn",0,FALSE,FALSE,NA,NA
"6793","Sell.... selll.... aku kok kesel sama kamu sell..... @Telkomsel",FALSE,0,NA,2019-10-17 18:21:22,FALSE,NA,"1184897205917777920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadamNda",0,FALSE,FALSE,NA,NA
"6794","Punya kuota OMG!nya @Telkomsel . Katanya buat ngeyutup, hoox, iflix, dll. Pas udah streaming hoox kepakenya kuota r… https://t.co/CjpHrIsIc2",FALSE,0,NA,2019-10-17 18:20:45,TRUE,NA,"1184897047280795648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadamNda",0,FALSE,FALSE,NA,NA
"6795","anak telkomsel hijrah ke smartfren, diberi sinyal begitu.
bercanda? 😊 https://t.co/majBJyt9o6",FALSE,0,NA,2019-10-17 18:20:21,FALSE,NA,"1184896948102299648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gusvisyahnadi",0,FALSE,FALSE,NA,NA
"6796","@Telkomsel Hai, belakangan ini aku sering menemukan kesulitan dalam menerima kode OTP. Pasti kode OTP untuk beberap… https://t.co/Kx9j6Vmhwy",FALSE,0,"Telkomsel",2019-10-17 18:19:50,TRUE,NA,"1184896818116587520","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wenyzelikae",0,FALSE,FALSE,NA,NA
"6797","Tidak terima BO⭐️
Avail Vcs 💦
Vcs 200k
Chat Sex 200k
Phonesex 200k
Via pulsa xl/axis/telkomsel🔏
Line @ : @nby1578h… https://t.co/oqaY37rAOf",FALSE,0,NA,2019-10-17 18:19:26,TRUE,NA,"1184896718149521409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agtachel",0,FALSE,FALSE,NA,NA
"6798","Tidak terima BO⭐️
Avail Vcs 💦
Vcs 200k
Chat Sex 200k
Phonesex 200k
Via pulsa xl/axis/telkomsel🔏
Line @ : @nby1578h… https://t.co/reNpu0sval",FALSE,0,NA,2019-10-17 18:19:14,TRUE,NA,"1184896668363182080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agtachel",0,FALSE,FALSE,NA,NA
"6799","@Telkomsel Tolong segera dibales ya",FALSE,0,"Telkomsel",2019-10-17 18:19:00,FALSE,"1184894481788596224","1184896608132943873","255409050","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_blank77",0,FALSE,FALSE,NA,NA
"6800","@KhalitEL Hai, maaf atas ketidaknyamanan yang dialami. Terkait sinyal tidak stabil, infokan nomor, lokasi, waktu ke… https://t.co/xY1m5h1tzk",FALSE,0,"KhalitEL",2019-10-17 18:18:50,TRUE,"1184850126742773766","1184896566764568576","603271985","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6801","Paket OMG buat instagraman kan? Kenapa yang kepotong kuota internetnya kok bukan kuota OMGnya? @Telkomsel udah maha… https://t.co/AafUV0ERGg",FALSE,0,NA,2019-10-17 18:15:36,TRUE,NA,"1184895754311098369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jinsweetheart",0,FALSE,FALSE,NA,NA
"6802","@novriyanton Kak, agar privasi tetap terjaga dan ga terbatas karakter:
1. Nomor HP,
2. Lokasi,
3. Tanggal dan waktu… https://t.co/HXEbAH7MDg",FALSE,0,"novriyanton",2019-10-17 18:15:35,TRUE,"1184894392990978048","1184895749097574400","4584195258","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6803","@novriyanton Hai, Kak Novri. Maaf banget bikin ga nyaman, apa yang dimaksud kendala pada sinyal saat update status?… https://t.co/3iXvbz7qGk",FALSE,0,"novriyanton",2019-10-17 18:15:35,TRUE,"1184894392990978048","1184895747604406273","4584195258","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6804","@vanteskrtt Hai, maaf atas ketidaknyamanan yang dialami. Terkait sinyal tidak stabil, infokan nomor, lokasi, waktu… https://t.co/2lkNQDiX4q",FALSE,0,"vanteskrtt",2019-10-17 18:15:15,TRUE,"1184849458594373634","1184895664792059905","1067011596638011392","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6805","@IM3Ooredoo @IndosatCare Ini jaringanku. Indosat? Oh jelas bukan.. indosat jangan mimpi lah tai. Pantes ga pernah s… https://t.co/xTZ9iTYoQN",FALSE,0,"IM3Ooredoo",2019-10-17 18:14:17,TRUE,"1181195736811110402","1184895423401488384","61379637","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndosaTai",0,FALSE,FALSE,NA,NA
"6806","@Telkomsel Udah dicoba mas saran via dm, masih kyk gitu juga.",FALSE,0,"Telkomsel",2019-10-17 18:14:13,FALSE,"1184895052113301504","1184895403193290752","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricky_Jeo",0,FALSE,FALSE,NA,NA
"6807","Min mau tanya kalo saya beli paket malam yg 7hari itu bisa gak digabung sama paket yg 4g 50gb selama 7hari juga?? @Telkomsel",FALSE,0,NA,2019-10-17 18:13:07,FALSE,NA,"1184895129984720896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awakuterciduk",0,FALSE,FALSE,NA,NA
"6808","@Ricky_Jeo Mohon maaf atas ketidaknyamanan yang dialami. Silakan coba saran yang dibrikan via DM, jika masih berken… https://t.co/ahykSg2MA5",FALSE,0,"Ricky_Jeo",2019-10-17 18:12:49,TRUE,"1184894178498531328","1184895052113301504","224113522","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6809","@Ozul_23 Hai, Kak Ozul. Maaf udah bikin gak nyaman. Terkait pemblokiran nomor karena hilang, yuk lengkapi data yang… https://t.co/Du2a1zOwSa",FALSE,0,"Ozul_23",2019-10-17 18:12:11,TRUE,"1184892497710895104","1184894893501497346","859637382","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6810","@monyetkaget @handoko_asli @Telkomsel Yah, bagian itu nya ga diceritain",FALSE,0,"monyetkaget",2019-10-17 18:12:08,FALSE,"1184883529726877698","1184894882311266304","1029045568474034176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkhros",0,FALSE,FALSE,NA,NA
"6811","RT @kumparan: Paket data 50 GB senilai Rp 50.000 ini berlaku untuk 7 hari. Ia bisa dibeli pada 17 dan 18 Oktober 2019. https://t.co/Fmj8ADz…",FALSE,0,NA,2019-10-17 18:11:47,FALSE,NA,"1184894794117480448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noooval_",35,TRUE,FALSE,NA,NA
"6812","@_blank77 Baik, Kak. Mohon menunggu interaksi selanjutnya via DM ya Kak. Makasih :) -Ryu",FALSE,0,"_blank77",2019-10-17 18:10:33,FALSE,"1184892171758927873","1184894481788596224","986371274149527552","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6813","@Telkomsel  maaf telkomsel saya update kok ngga jalan-jalan? Dari semalem loh, padahal youtube dan aplikasi lainnya lancar2 saja",FALSE,1,"Telkomsel",2019-10-17 18:10:12,FALSE,NA,"1184894392990978048","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","novriyanton",0,FALSE,FALSE,NA,NA
"6814","@hilmanjaeni Lokasi. Makasih :) -Cohir https://t.co/TQOtR8EsXb (2/2)",FALSE,0,"hilmanjaeni",2019-10-17 18:10:09,FALSE,"1184893578578759680","1184894382077440000","240141797","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6815","@hilmanjaeni Hai, Kak Hilman. Mohon maaf jadi ga nyaman. Terkait ketidaksesuaian penggunaan kuota. Silakan infokan… https://t.co/wPP034zeDl",FALSE,0,"hilmanjaeni",2019-10-17 18:10:09,TRUE,"1184893578578759680","1184894380634542080","240141797","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6816","Sekadar info, jaringan @Telkomsel hancur banget beberapa hari ini. Ping rata2 900ms pada jaringan 4G https://t.co/KP7sxUmbti",FALSE,0,NA,2019-10-17 18:09:21,FALSE,NA,"1184894178498531328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricky_Jeo",0,FALSE,FALSE,NA,NA
"6817","@shofaanadhila @mellalilulelol Gatau sop telkomsel kalo lagi bae suka aneh2",FALSE,0,"shofaanadhila",2019-10-17 18:08:38,FALSE,"1184893818191007744","1184893998164373504","248491021","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BuwongPuyoh",0,FALSE,FALSE,NA,NA
"6818","@Telkomsel ini kenapa ya saya beli paket promo yang harinya 4g tapi pas di pake di jaringan 4g yang terpotong malah… https://t.co/vTgrh4PZe5",FALSE,0,"Telkomsel",2019-10-17 18:06:58,TRUE,NA,"1184893578578759680","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hilmanjaeni",0,FALSE,FALSE,NA,NA
"6819","@____mamang menggunakan aplikasi Ookla,
5. Keluhan berada di dalam atau di luar gedung/ruangan,
6. Jaringan/keteran… https://t.co/KdAp4hkzME",FALSE,0,"____mamang",2019-10-17 18:06:51,TRUE,"1184891901767348224","1184893551475191809","279879504","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6820","@____mamang Hai, Kak Mamang. Mohon maaf jadi ga nyaman. Terkait kendala internet lambat. Yuk infoin data berikut vi… https://t.co/kBWG0FLEEu",FALSE,0,"____mamang",2019-10-17 18:06:51,TRUE,"1184891901767348224","1184893550057517056","279879504","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6821","@____mamang sinyal yang di dapat,
7.  Kejadian terjadi di luar atau di dalam ruangan,
8. Nomor Telkomsel lain yang… https://t.co/ye2DOa4cqd",FALSE,0,"____mamang",2019-10-17 18:06:23,TRUE,"1184891274223972353","1184893433447477248","279879504","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6822","@____mamang Hai, Kak. Maaf udah bikin gak nyaman. Terkait kendala akses internet lambat, yuk infoin data berikut vi… https://t.co/8omh2RgI2d",FALSE,0,"____mamang",2019-10-17 18:06:23,TRUE,"1184891274223972353","1184893431975297024","279879504","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6823","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-17 18:06:14,FALSE,NA,"1184893397850415104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calonistrikamuu",485,TRUE,FALSE,NA,NA
"6824","@Telkomsel @Telkomsel menerima pinjaman online tidak? Kasihan si @03_nakula lagi butuh duit😂😂😂",FALSE,4,"Telkomsel",2019-10-17 18:06:05,FALSE,"1184859862808743936","1184893358948249602","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","She_is_my_sin",0,FALSE,FALSE,NA,NA
"6825","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-17 18:04:57,FALSE,NA,"1184893072372420608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alwaysvote_exo",485,TRUE,FALSE,NA,NA
"6826","@Telkomsel Krn ada nomor yg selalu menganggu saya min",FALSE,0,"Telkomsel",2019-10-17 18:02:40,FALSE,"1184891356956618753","1184892497710895104","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ozul_23",0,FALSE,FALSE,NA,NA
"6827","@Telkomsel Bales dmnya dong min",FALSE,0,"Telkomsel",2019-10-17 18:01:22,FALSE,"1184684208016543744","1184892171758927873","255409050","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_blank77",0,FALSE,FALSE,NA,NA
"6828","RT @showboxpodcast: Berita baik untuk pelanggan @Telkomsel yang suka nonton! Sekarang kita bisa langganan HBO Go di Telkomsel dg harga Rp 6…",FALSE,0,NA,2019-10-17 18:00:28,FALSE,NA,"1184891944326975488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diaaahe",288,TRUE,FALSE,NA,NA
"6829","Dear @Telkomsel @simPATI tolong jaringan internet kalian di benerin dong. Dari tadi siang aku youtube dan lain2 buf… https://t.co/a1Ee5b6b7h",FALSE,0,NA,2019-10-17 18:00:18,TRUE,NA,"1184891901767348224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","____mamang",0,FALSE,FALSE,NA,NA
"6830","@LufthiCahyadi 
Hai, Kak Lufthi. Apakah ada yang bisa mimin bantu seputar produk dan layanan Telkomsel? Makasih :) -Ali",FALSE,0,"LufthiCahyadi",2019-10-17 17:58:34,FALSE,"1184891037082251264","1184891466935492609","565449640","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6831","@Ozul_23 lengkap,
3. Tempat dan tanggal lahir. Tks :) -Joe https://t.co/TQOtR8EsXb (2/2)",FALSE,0,"Ozul_23",2019-10-17 17:58:08,FALSE,"1184887660646551552","1184891358445592576","859637382","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6832","@Ozul_23 Hai, Kak Ozul. Terkait informasi cara memblokir nomor, apakah blokir nomor yang dimaksud karena nomornya h… https://t.co/pMkgQysGQw",FALSE,0,"Ozul_23",2019-10-17 17:58:08,TRUE,"1184887660646551552","1184891356956618753","859637382","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6833","Hai, Kak @Telkomsel . Maaf ya jadi gak nyaman. Terkait kendala tidak bisa aktivasi Facetime &amp; iMessage, sebagai inf… https://t.co/ymt8tmkN0k",FALSE,0,NA,2019-10-17 17:57:54,TRUE,NA,"1184891296713850881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sylvesterdion",0,FALSE,FALSE,NA,NA
"6834","@rudirh18 Semoga membantu. Makasih :) -Shawn (3/3)",FALSE,0,"rudirh18",2019-10-17 17:56:36,FALSE,"1184862413402755073","1184890971151990784","497489969","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6835","@rudirh18 operator lain dahulu selain Telkomsel hingga muncul keterangan gagal, baru kemudian pindahkan kembali pen… https://t.co/Xvazqxfr4a",FALSE,0,"rudirh18",2019-10-17 17:56:36,TRUE,"1184862413402755073","1184890969549934592","497489969","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6836","@rudirh18 Hai, Kak Rudi. Maaf udah bikin gak nyaman. Untuk kendala kuota keluarga tidak ada di MyTelkomsel. Mimin s… https://t.co/QxF3mRaGrY",FALSE,0,"rudirh18",2019-10-17 17:56:35,TRUE,"1184862413402755073","1184890967888805890","497489969","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6837","Hp geter kirain email masuk.
Taunya info my telkomsel 😤😤",FALSE,0,NA,2019-10-17 17:55:07,FALSE,NA,"1184890596621635584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayuuya19",0,FALSE,FALSE,NA,NA
"6838","@al_taf @TelkomIndonesia @TelkomCare @Telkomsel Saya cuma jadi bridge marahnya client mas bray",FALSE,0,"al_taf",2019-10-17 17:54:14,FALSE,"1184888681015889920","1184890377460838400","62299434","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DancukJaran",0,FALSE,FALSE,NA,NA
"6839","RT @handoko_asli: Awful customer service experience from @Telkomsel 
1. Merasa terancam oleh sms yg mengaku petugas call center 
2. Komplai…",FALSE,0,NA,2019-10-17 17:53:01,FALSE,NA,"1184890069275967488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indra_SWA",27,TRUE,FALSE,NA,NA
"6840","RT @stayeverafter: 🌸Giveaway grabfood chatime, novel, dan pulsa 20k (khusus pengguna telkomsel) untuk 3 pemenang🌸

Syarat:
-Rt + like + fol…",FALSE,0,NA,2019-10-17 17:52:14,FALSE,NA,"1184889874484088832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Valwinchesters",485,TRUE,FALSE,NA,NA
"6841","@deedeedymphna #Harinya4G. Pastikan pulsa mencukupi untuk pembelian paketnya ya Kak. Info lengkap mengenai… https://t.co/pygSE6uyAy",FALSE,0,"deedeedymphna",2019-10-17 17:51:17,TRUE,"1184863650625900544","1184889635345813504","1044425279232401408","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"6842","@deedeedymphna Hai, Kak Dymphna. Terkait informasi aktivasi paket #Harinya4G, kuota paket #Harinya4G tidak akan ber… https://t.co/XkdylMO04m",FALSE,0,"deedeedymphna",2019-10-17 17:51:17,TRUE,"1184863650625900544","1184889633844236289","1044425279232401408","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
